classified,count,hex_x,title,body,msg,system,time,hex_y,planned work,error,test,pre-launch,police,accident,unplanned service change,contingency,planned service change,retraction,fire,buses replace trains,unauthorized vehicle,end disruption,flooding,power outage,signal,government,traffic,road conditions,high volume,service enhancement,station rehab,maintenance,equipment problem,unauthorized person,event,sick customer,update,non service,construction,weather,other agencies,other
planned service change,250978,3d462,1 Line _研 Weekend Planned Service Changes,"         11:30 PM Fri to 5 AM Mon,  Jul 10 _研 13 No 1 service between 14 St and South Ferry. Take the 2/3 and free shuttle buses. 1 service skips 28 St,  23 St,  and 18 St. 2 and 3 service runs local in both directions between 34 St-Penn Station and Chambers St. Free shuttle buses provide alternate service between Chambers St and South Ferry.  Transfer between 1 and 2/3 at Times Sq-42 St or 14 St.  Transfer between 2/3 and shuttle buses at Chambers St.  This service change affects one or more ADA accessible stations. Please call 511 for help with planning your trip. If you are deaf or hard of hearing,  use your preferred relay service provider or the free 711 relay. For more information,  click on the mta.info link in this email and read station signs.  11:45 PM Fri to 5 AM Mon,  Jul 10 _研 13 Uptown 1 service runs express from 96 St to 145 St.                          7/9/15 4:24 PM             NYC           ","11:30 PM Fri to 5 AM Mon,  Jul 10 _研 13 No 1 service between 14 St and South Ferry. Take the 2/3 and free shuttle buses. 1 service skips 28 St,  23 St,  and 18 St. 2 and 3 service runs local in both directions between 34 St-Penn Station and Chambers St. Free shuttle buses provide alternate service between Chambers St and South Ferry.  Transfer between 1 and 2/3 at Times Sq-42 St or 14 St.  Transfer between 2/3 and shuttle buses at Chambers St.  This service change affects one or more ADA accessible stations. Please call 511 for help with planning your trip. If you are deaf or hard of hearing,  use your preferred relay service provider or the free 711 relay. For more information,  click on the mta.info link in this email and read station signs.  11:45 PM Fri to 5 AM Mon,  Jul 10 _研 13 Uptown 1 service runs express from 96 St to 145 St.",NYC,7/9/15 16:24,3d462,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
planned service change,221728,36220,3 Line _研 Weekend Planned Service Change,"         11:45 PM Fri to 5 AM Mon,  Feb 27 _研 Mar 2 3 service operates to/from New Lots Av all weekend,  replacing the 4 in Brooklyn. _癣 Trains run express in Manhattan.                            2/26/15 4:18 PM             NYC           ","11:45 PM Fri to 5 AM Mon,  Feb 27 _研 Mar 2 3 service operates to/from New Lots Av all weekend,  replacing the 4 in Brooklyn. _癣 Trains run express in Manhattan.",NYC,2/26/15 16:18,36220,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
planned service change,442010,6be9a,N Line - Weekday and Weekend Planned Service Changes,"         WEEKEND11:45 PM to 6:30 AM,  Fri to Sun,  Jul 7 - 911:45 PM Sun to 5 AM Mon,  Jul 9 - 10Coney Island-bound N trains run express from Atlantic Av-Barclays Ctr to 59 St,  due to station enhancements.All times until Fall 2017N trains skip Prospect Av and 53 St,  Brooklyn in both directions,  due to station enhancements. To/from Prospect Av,  use the nearby 4 Av-9 St F/G/R or 25 St R stations via B37 and B63 local buses. To/from 53 St,  use the nearby 45 St R or 59 St N/R stations via B37 and B63 local buses.Note: During late night hours only,  D/N trains stop at 4 Av-9 St and 25 St,  and N trains stop at 45 St (12:01 AM to 6:30 AM,  every day).                          7/6/17 5:17 PM             NYC           ","WEEKEND11:45 PM to 6:30 AM,  Fri to Sun,  Jul 7 - 911:45 PM Sun to 5 AM Mon,  Jul 9 - 10Coney Island-bound N trains run express from Atlantic Av-Barclays Ctr to 59 St,  due to station enhancements.All times until Fall 2017N trains skip Prospect Av and 53 St,  Brooklyn in both directions,  due to station enhancements. To/from Prospect Av,  use the nearby 4 Av-9 St F/G/R or 25 St R stations via B37 and B63 local buses. To/from 53 St,  use the nearby 45 St R or 59 St N/R stations via B37 and B63 local buses.Note: During late night hours only,  D/N trains stop at 4 Av-9 St and 25 St,  and N trains stop at 45 St (12:01 AM to 6:30 AM,  every day).",NYC,7/6/17 17:17,6be9a,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
planned service change,281856,44d00,L Line - Weekend and Weekday Planned Service Changes,"         WEEKEND 11:30 PM Fri to 5 AM Mon,  Nov 6 - 9 No L trains between Rockaway Pkwy and Myrtle-Wyckoff Avs. Take free express and local shuttle buses and A,  C,  or J trains. Free local shuttle buses provide alternate service between Rockaway Pkwy and Myrtle-Wyckoff Avs,  stopping at East 105 St,  New Lots Av,  Livonia Av,  Sutter Av,  Atlantic Av,  Broadway Junction,  Bushwick Av-Aberdeen St,  Wilson Av,  and Halsey St. Free express shuttle buses serve Rockaway Pkwy,  Broadway Junction,  and Myrtle-Wyckoff Avs only,  days and evenings.  Transfer between free shuttle buses and L trains at Myrtle-Wyckoff Avs.  To/from Manhattan,  consider the A,  C,  or J trains via transfer between trains and shuttle buses at Broadway Junction.  This service change affects one or more ADA accessible stations. Please call 511 for help with planning your trip. If you are deaf or hard of hearing,  use your preferred relay service provider or the free 711 relay. For more information,  click on the mta.info link in this email and r                          11/5/15 4:41 PM             NYC           ","WEEKEND 11:30 PM Fri to 5 AM Mon,  Nov 6 - 9 No L trains between Rockaway Pkwy and Myrtle-Wyckoff Avs. Take free express and local shuttle buses and A,  C,  or J trains. Free local shuttle buses provide alternate service between Rockaway Pkwy and Myrtle-Wyckoff Avs,  stopping at East 105 St,  New Lots Av,  Livonia Av,  Sutter Av,  Atlantic Av,  Broadway Junction,  Bushwick Av-Aberdeen St,  Wilson Av,  and Halsey St. Free express shuttle buses serve Rockaway Pkwy,  Broadway Junction,  and Myrtle-Wyckoff Avs only,  days and evenings.  Transfer between free shuttle buses and L trains at Myrtle-Wyckoff Avs.  To/from Manhattan,  consider the A,  C,  or J trains via transfer between trains and shuttle buses at Broadway Junction.  This service change affects one or more ADA accessible stations. Please call 511 for help with planning your trip. If you are deaf or hard of hearing,  use your preferred relay service provider or the free 711 relay. For more information,  click on the mta.",NYC,11/5/15 16:41,44d00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
planned service change,250984,3d468,A Line _研 Weekend and Weekday Planned Service Changes,"         WEEKEND 11:45 PM Fri to 5 AM Mon,  Jul 10 _研 13 207 St-bound A trains are rerouted via the F from Jay St-MetroTech to W 4 St,  and run local to 59 St.  To/from High St,  use the nearby York St F station.  For Chambers St,  Canal St,  and Spring St,  take the E instead. Transfer at W 4 St to the A or C.  For Fulton St,  use the J via transfer at Essex St.  This service change affects one or more ADA accessible stations. Please call 511 for help with planning your trip. If you are deaf or hard of hearing,  use your preferred relay service provider or the free 711 relay. For more information,  click on the mta.info link in this email and read station signs.  11:45 PM Fri to 5 AM Mon,  Jul 10 _研 13 No A trains between Lefferts Blvd and Rockaway Blvd; Brooklyn-bound trains skip 88 St. A service operates between 207 St and Howard Beach/Far Rockaway. Free shuttle buses operate between 80 St and Lefferts Blvd.  Transfer between shuttle buses and A trains at 80 St.  NIGHTS 11:45 PM to 6:30 AM,  Fri to Sun,                            7/9/15 4:32 PM             NYC           ","WEEKEND 11:45 PM Fri to 5 AM Mon,  Jul 10 _研 13 207 St-bound A trains are rerouted via the F from Jay St-MetroTech to W 4 St,  and run local to 59 St.  To/from High St,  use the nearby York St F station.  For Chambers St,  Canal St,  and Spring St,  take the E instead. Transfer at W 4 St to the A or C.  For Fulton St,  use the J via transfer at Essex St.  This service change affects one or more ADA accessible stations. Please call 511 for help with planning your trip. If you are deaf or hard of hearing,  use your preferred relay service provider or the free 711 relay. For more information,  click on the mta.info link in this email and read station signs.  11:45 PM Fri to 5 AM Mon,  Jul 10 _研 13 No A trains between Lefferts Blvd and Rockaway Blvd; Brooklyn-bound trains skip 88 St. A service operates between 207 St and Howard Beach/Far Rockaway. Free shuttle buses operate between 80 St and Lefferts Blvd.  Transfer between shuttle buses and A trains at 80 St.",NYC,7/9/15 16:32,3d468,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
planned service change,308452,4b4e4,A Line - Weekend and Weekday Planned Service Changes,"         WEEKEND 11:45 PM Fri to 5 AM Mon,  Mar 4 - 7 A trains are rerouted via the F in both directions between W 4 St and Jay St-MetroTech.  To/from Spring St,  Canal St,  and Chambers St,  take the E instead via transfer at W 4 St.  To/from Fulton St,  take the J instead via transfer at Delancey-Essex Sts F station. Or,  use the E at nearby World Trade Center station; transfer between trains at W 4 St.  To/from High St,  use the nearby York St F station.  This service change affects one or more ADA accessible stations. Please call 511 for help with planning your trip. If you are deaf or hard of hearing,  use your preferred relay service provider or the free 711 relay. For more information,  click on the mta.info link in this email and read station signs.  12:01 AM Sat to 5 AM Mon,  Mar 5 - 7 A trains run local in both directions between W 4 St and 59 St-Columbus Circle.  11:45 PM Fri to 5 AM Mon,  Mar 4 - 7 Manhattan-bound A trains skip 104 St.  NIGHTS 11:45 PM to 6:30 AM,  Fri to Sun,  Mar 4 - 6 11:45 P                          3/3/16 4:12 PM             NYC           ","WEEKEND 11:45 PM Fri to 5 AM Mon,  Mar 4 - 7 A trains are rerouted via the F in both directions between W 4 St and Jay St-MetroTech.  To/from Spring St,  Canal St,  and Chambers St,  take the E instead via transfer at W 4 St.  To/from Fulton St,  take the J instead via transfer at Delancey-Essex Sts F station. Or,  use the E at nearby World Trade Center station; transfer between trains at W 4 St.  To/from High St,  use the nearby York St F station.  This service change affects one or more ADA accessible stations. Please call 511 for help with planning your trip. If you are deaf or hard of hearing,  use your preferred relay service provider or the free 711 relay. For more information,  click on the mta.info link in this email and read station signs.  12:01 AM Sat to 5 AM Mon,  Mar 5 - 7 A trains run local in both directions between W 4 St and 59 St-Columbus Circle.  11:45 PM Fri to 5 AM Mon,  Mar 4 - 7 Manhattan-bound A trains skip 104 St.",NYC,3/3/16 16:12,4b4e4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
planned service change,268561,41911,A Line _研 Weekend and Weekday Planned Service Changes,"         WEEKEND 12:01 AM Sat to 5 AM Mon,  Sep 19 _研 21 No A trains between Euclid Av and Lefferts Blvd. A service operates in two sections: 1. Between 207 St and Euclid Av. 2. Between Rockaway Blvd and Far Rockaway,  every 20 minutes. Free shuttle buses operate between Euclid Av and Lefferts Blvd,  stopping at Grant Av,  80 St,  88 St,  Rockaway Blvd,  104 St,  and 111 St.  Transfer between trains and free shuttle buses at Euclid Av and/or Rockaway Blvd.  This service change affects one or more ADA accessible stations. Please call 511 for help with planning your trip. If you are deaf or hard of hearing,  use your preferred relay service provider or the free 711 relay. For more information,  click on the mta.info link in this email and read station signs.  All times until Winter 2015/16 Far Rockaway/Lefferts Blvd-bound A trains skip 80 St.  To this station,  take the Far Rockaway or Lefferts Blvd-bound A to 88 St and transfer to a Brooklyn-bound A.  From this station,  take a Brooklyn-bound A to Grant Av a                          9/17/15 4:29 PM             NYC           ","WEEKEND 12:01 AM Sat to 5 AM Mon,  Sep 19 _研 21 No A trains between Euclid Av and Lefferts Blvd. A service operates in two sections: 1. Between 207 St and Euclid Av. 2. Between Rockaway Blvd and Far Rockaway,  every 20 minutes. Free shuttle buses operate between Euclid Av and Lefferts Blvd,  stopping at Grant Av,  80 St,  88 St,  Rockaway Blvd,  104 St,  and 111 St.  Transfer between trains and free shuttle buses at Euclid Av and/or Rockaway Blvd.  This service change affects one or more ADA accessible stations. Please call 511 for help with planning your trip. If you are deaf or hard of hearing,  use your preferred relay service provider or the free 711 relay. For more information,  click on the mta.info link in this email and read station signs.  All times until Winter 2015/16 Far Rockaway/Lefferts Blvd-bound A trains skip 80 St.  To this station,  take the Far Rockaway or Lefferts Blvd-bound A to 88 St and transfer to a Brooklyn-bound A.",NYC,9/17/15 16:29,41911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
planned service change,340349,5317d,G Line - Weekend Planned Service Change,"         11:45 PM Fri to 5 AM Mon,  Jul 15 - 18No G trains between Church Av and Hoyt-Schermerhorn Sts.A/F trains provide alternate service.G service operates in two sections:1. Between Court Sq and Bedford-Nostrand Avs.2. Between Bedford-Nostrand Avs and Hoyt-Schermerhorn Sts,  every 20 minutes. To continue your trip,  transfer at Bedford-Nostrand Avs. Transfer between A and G trains at Hoyt-Schermerhorn Sts. Transfer between A and F trains at Jay St-MetroTech.Note: Coney Island-bound F trains run express.                          7/14/16 4:11 PM             NYC           ","11:45 PM Fri to 5 AM Mon,  Jul 15 - 18No G trains between Church Av and Hoyt-Schermerhorn Sts.A/F trains provide alternate service.G service operates in two sections:1. Between Court Sq and Bedford-Nostrand Avs.2. Between Bedford-Nostrand Avs and Hoyt-Schermerhorn Sts,  every 20 minutes. To continue your trip,  transfer at Bedford-Nostrand Avs. Transfer between A and G trains at Hoyt-Schermerhorn Sts. Transfer between A and F trains at Jay St-MetroTech.Note: Coney Island-bound F trains run express.",NYC,7/14/16 16:11,5317d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
planned service change,208348,32ddc,B Line _研 Weekday Planned Service Change,"         9:45 AM to 3 PM,  Wed and Thu,  Jan 7 _研 8 9:45 AM to 2 PM,  Fri,  Jan 9 Brighton Beach-bound B trains run local from Prospect Park to Kings Hwy.                           1/2/15 3:07 PM             NYC           ","9:45 AM to 3 PM,  Wed and Thu,  Jan 7 _研 8 9:45 AM to 2 PM,  Fri,  Jan 9 Brighton Beach-bound B trains run local from Prospect Park to Kings Hwy.",NYC,1/2/15 15:07,32ddc,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
planned service change,417998,660ce,M Line - Weeknight Planned Service Changes,"         Beginning 8 PM,  Tuesday,  Apr 25M service ends early between 71 Av and Delancey-Essex Sts,  due to signal maintenance.Take the E/F/R instead. Transfer between F and R trains at Roosevelt Av or 34 St-Herald Sq. Transfer between E and F trains at W 4 St. Transfer between F and M trains at Delancey-Essex Sts.Beginning 11:30 PM,  Tuesday,  Apr 25M service ends early between Delancey-Essex Sts and Myrtle Av,  due to signal maintenance.Take the E/F/J/R instead. M service operates between Myrtle Av and Metropolitan Av. Transfer between M and J trains at Myrtle Av. Transfer between J and F trains at Delancey-Essex Sts. Transfer between E and F trains at W 4 St. Transfer between F and R trains at 34 St-Herald Sq or Roosevelt Av.These service changes affect one or more ADA accessible stations. Please call 511 for help with planning your trip. If you are deaf or hard of hearing,  use your preferred relay service provider or the free 711 relay. For more information,  click on the mta.info link in this email and read station signs.                          4/21/17 4:12 PM             NYC           ","Beginning 8 PM,  Tuesday,  Apr 25M service ends early between 71 Av and Delancey-Essex Sts,  due to signal maintenance.Take the E/F/R instead. Transfer between F and R trains at Roosevelt Av or 34 St-Herald Sq. Transfer between E and F trains at W 4 St. Transfer between F and M trains at Delancey-Essex Sts.Beginning 11:30 PM,  Tuesday,  Apr 25M service ends early between Delancey-Essex Sts and Myrtle Av,  due to signal maintenance.Take the E/F/J/R instead. M service operates between Myrtle Av and Metropolitan Av. Transfer between M and J trains at Myrtle Av. Transfer between J and F trains at Delancey-Essex Sts. Transfer between E and F trains at W 4 St. Transfer between F and R trains at 34 St-Herald Sq or Roosevelt Av.These service changes affect one or more ADA accessible stations. Please call 511 for help with planning your trip. If you are deaf or hard of hearing,  use your preferred relay service provider or the free 711 relay. For more information,  click on the mta.info link in this email and read station signs.",NYC,4/21/17 16:12,660ce,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
